timestamp_utc,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,station,ffmc,dmc,dc,isi,bui,fwi
2022-01-01,2.495833333333333,1.8458333333333332,95.58333333333333,0.012499999999999999,17.764705882352942,5.125,,,,,stanhope,,,,,,
2022-01-02,2.6125000000000003,2.2083333333333335,97.16666666666667,0.31666666666666665,16.90909090909091,15.5,,,,-7.5,stanhope,,,,,,
2022-01-03,-5.333333333333333,-8.2125,80.20833333333333,0.0625,31.25,13.708333333333334,,,,-10.333333333333334,stanhope,,,,,,
2022-01-04,-8.095833333333333,-11.704166666666666,75.375,0.05416666666666667,24.833333333333332,15.25,,,,-14.125,stanhope,,,,,,
2022-01-05,-1.5541666666666665,-4.2250000000000005,81.75,0.020833333333333332,19.666666666666668,13.041666666666666,,,,-10.833333333333334,stanhope,,,,,,
2022-01-06,3.3958333333333335,2.6875,95.16666666666667,0.8250000000000001,22.083333333333332,12.208333333333334,,,,-3.8,stanhope,,,,,,
2022-01-07,-1.4124999999999999,-2.5166666666666666,92.33333333333333,1.2958333333333334,7.608695652173913,25.333333333333332,,,,-7.086956521739131,stanhope,,,,,,
2022-01-08,-4.395833333333333,-5.179166666666666,94.20833333333333,0.43333333333333335,31.75,26.375,,,,-11.458333333333334,stanhope,,,,,,
2022-01-09,-3.845833333333333,-5.079166666666667,91.125,0.775,20.782608695652176,13.083333333333334,,,,-10.75,stanhope,,,,,,
2022-01-10,-3.8375000000000004,-9.366666666666667,66.75,0.05833333333333333,27.375,17.541666666666668,,,,-13.8125,stanhope,,,,,,
2022-01-11,-16.145833333333332,-21.4375,64.04166666666667,0.0,26.208333333333332,17.958333333333332,,,,-25.083333333333332,stanhope,,,,,,
2022-01-12,-11.866666666666667,-14.612499999999999,80.08333333333333,0.14166666666666666,20.458333333333332,11.708333333333334,,,,-17.75,stanhope,,,,,,
2022-01-13,-4.933333333333334,-6.583333333333333,88.33333333333333,0.10416666666666667,24.38095238095238,5.208333333333333,,,,-7.714285714285714,stanhope,,,,,,
2022-01-14,-1.8208333333333335,-2.370833333333333,96.0,0.41250000000000003,12.043478260869565,15.5,,,,-8.25,stanhope,,,,,,
2022-01-15,-8.7625,-9.904166666666667,91.25,1.6791666666666665,29.208333333333332,35.541666666666664,,,,-18.416666666666668,stanhope,,,,,,
2022-01-16,-13.929166666666667,-15.645833333333334,86.625,0.04583333333333334,25.75,16.708333333333332,,,,-21.458333333333332,stanhope,,,,,,
2022-01-17,-7.370833333333334,-8.620833333333334,90.66666666666667,0.6416666666666666,15.833333333333334,18.791666666666668,,,,-15.944444444444445,stanhope,,,,,,
2022-01-18,1.5125,-0.9333333333333332,83.95833333333333,0.029166666666666664,23.125,14.208333333333334,,,,-11.5,stanhope,,,,,,
2022-01-19,-11.891666666666666,-17.337500000000002,64.58333333333333,0.0,23.708333333333332,15.958333333333334,,,,-19.208333333333332,stanhope,,,,,,
2022-01-20,-2.1333333333333333,-4.608333333333333,83.45833333333333,0.05416666666666667,26.833333333333332,12.125,,,,-8.625,stanhope,,,,,,
2022-01-21,-11.066666666666668,-14.141666666666666,78.33333333333333,0.025000000000000005,28.458333333333332,13.208333333333334,,,,-17.5,stanhope,,,,,,
2022-01-22,-13.325000000000001,-17.766666666666666,70.04166666666667,0.0,22.954545454545453,6.041666666666667,,,,-17.863636363636363,stanhope,,,,,,
2022-01-23,-5.4750000000000005,-8.0,82.54166666666667,0.020833333333333332,21.05,6.75,,,,-8.25,stanhope,,,,,,
2022-01-24,-6.7749999999999995,-10.904166666666667,72.875,0.008333333333333333,28.291666666666668,6.75,,,,-9.958333333333334,stanhope,,,,,,
2022-01-25,-6.120833333333334,-8.495833333333334,83.25,0.025000000000000005,19.17391304347826,9.875,,,,-12.0,stanhope,,,,,,
2022-01-26,-10.095833333333333,-13.295833333333334,77.70833333333333,0.0,28.166666666666668,12.625,,,,-16.041666666666668,stanhope,,,,,,
2022-01-27,-12.529166666666667,-16.587500000000002,72.25,0.020833333333333332,25.125,10.5,,,,-18.125,stanhope,,,,,,
2022-01-28,-5.9750000000000005,-9.0,79.375,0.15,21.875,10.583333333333334,,,,-10.375,stanhope,,,,,,
2022-01-29,-3.283333333333333,-4.7375,89.83333333333333,1.4583333333333333,8.166666666666666,30.0,,,,-10.375,stanhope,,,,,,
2022-01-30,-4.870833333333334,-8.2875,77.5,0.041666666666666664,21.043478260869566,16.75,,,,-12.15,stanhope,,,,,,
2022-01-31,-11.5,-17.208333333333332,63.666666666666664,0.0,24.541666666666668,11.083333333333334,,,,-17.25,stanhope,,,,,,
2022-02-01,-12.533333333333333,-15.987499999999999,75.625,0.0,27.041666666666668,8.75,,,,-17.666666666666668,stanhope,,,,,,
2022-02-02,-8.704166666666667,-11.920833333333333,78.16666666666667,0.0,19.608695652173914,9.625,,,,-12.434782608695652,stanhope,,,,,,
2022-02-03,2.9791666666666665,2.025,93.625,0.1875,20.208333333333332,16.666666666666668,,,,-6.75,stanhope,,,,,,
2022-02-04,-4.270833333333333,-5.3374999999999995,92.16666666666667,1.5250000000000001,4.208333333333333,30.291666666666668,,,,-12.083333333333334,stanhope,,,,,,
2022-02-05,-5.3875,-7.320833333333333,86.25,0.325,19.583333333333332,25.875,,,,-12.958333333333334,stanhope,,,,,,
2022-02-06,-13.366666666666667,-17.099999999999998,74.20833333333333,0.03333333333333333,26.130434782608695,13.166666666666666,,,,-19.608695652173914,stanhope,,,,,,
2022-02-07,-5.820833333333333,-9.525,75.16666666666667,0.0,17.958333333333332,11.333333333333334,,,,-10.333333333333334,stanhope,,,,,,
2022-02-08,-0.8291666666666666,-1.4000000000000001,95.91666666666667,1.4958333333333333,10.041666666666666,15.041666666666666,,,,-5.111111111111111,stanhope,,,,,,
2022-02-09,-0.5375,-1.6083333333333334,92.58333333333333,0.12500000000000003,26.565217391304348,12.416666666666666,,,,-4.823529411764706,stanhope,,,,,,
2022-02-10,-0.024999999999999994,-2.0791666666666666,86.45833333333333,0.0,19.782608695652176,8.708333333333334,,,,-4.111111111111111,stanhope,,,,,,
2022-02-11,2.2708333333333335,-1.7916666666666667,75.70833333333333,0.020833333333333332,22.0,11.75,,,,-2.0,stanhope,,,,,,
2022-02-12,5.9750000000000005,0.09166666666666666,67.66666666666667,0.0,20.0,14.291666666666666,,,,,stanhope,,,,,,
2022-02-13,-4.283333333333333,-8.299999999999999,73.58333333333333,0.0,21.708333333333332,15.833333333333334,,,,-12.473684210526315,stanhope,,,,,,
2022-02-14,-7.820833333333333,-10.1625,83.29166666666667,0.32916666666666666,8.458333333333334,28.0,,,,-16.375,stanhope,,,,,,
2022-02-15,-13.125,-18.6375,63.833333333333336,0.075,27.791666666666668,15.25,,,,-20.458333333333332,stanhope,,,,,,
2022-02-16,-10.375,-17.395833333333332,56.833333333333336,0.0,23.625,14.083333333333334,,,,-16.75,stanhope,,,,,,
2022-02-17,6.1875,2.629166666666667,78.29166666666667,0.020833333333333332,21.166666666666668,22.208333333333332,,,,-7.0,stanhope,,,,,,
2022-02-18,3.1875,1.7708333333333333,90.5,0.7791666666666667,24.833333333333332,24.75,,,,-10.2,stanhope,,,,,,
2022-02-19,-6.420833333333333,-11.145833333333334,69.33333333333333,0.008333333333333333,22.583333333333332,11.708333333333334,,,,-11.333333333333334,stanhope,,,,,,
2022-02-20,-6.616666666666667,-9.433333333333334,81.0,0.1875,24.695652173913043,15.0,,,,-12.08695652173913,stanhope,,,,,,
2022-02-21,0.3208333333333333,-5.0249999999999995,68.45833333333333,0.008333333333333333,24.041666666666668,16.125,,,,-8.538461538461538,stanhope,,,,,,
2022-02-22,-4.708333333333333,-8.987499999999999,72.0,0.0,7.458333333333333,19.5,,,,-11.083333333333334,stanhope,,,,,,
2022-02-23,5.308333333333334,4.208333333333333,92.70833333333333,0.6958333333333333,20.75,18.916666666666668,,,,-6.5,stanhope,,,,,,
2022-02-24,-7.869565217391305,-13.956521739130435,62.21739130434783,0.06956521739130435,29.782608695652176,23.869565217391305,,,,-15.695652173913043,stanhope,,,,,,
2022-02-25,-11.112499999999999,-15.091666666666667,72.75,0.10416666666666667,21.0,13.708333333333334,,,,-17.5,stanhope,,,,,,
2022-02-26,-11.295833333333334,-16.191666666666666,67.91666666666667,0.012499999999999999,25.0,11.208333333333334,,,,-17.041666666666668,stanhope,,,,,,
2022-02-27,-5.720833333333334,-10.9,67.29166666666667,0.0,22.541666666666668,11.625,,,,-10.541666666666666,stanhope,,,,,,
2022-02-28,-9.491666666666667,-14.691666666666668,67.16666666666667,0.12916666666666668,30.375,24.333333333333332,,,,-17.625,stanhope,,,,,,
2022-03-01,-11.012500000000001,-17.708333333333332,58.583333333333336,0.0,24.25,10.416666666666666,,,,-16.25,stanhope,,,,,,
2022-03-02,-3.3833333333333333,-5.858333333333333,83.29166666666667,0.3958333333333333,21.916666666666668,13.916666666666666,,,,-9.095238095238095,stanhope,,,,,,
2022-03-03,-7.508333333333333,-12.270833333333334,69.29166666666667,0.008333333333333333,19.391304347826086,12.125,,,,-12.869565217391305,stanhope,,,,,,
2022-03-04,-12.833333333333334,-20.491666666666667,53.166666666666664,0.0,26.208333333333332,16.833333333333332,,,,-20.5,stanhope,,,,,,
2022-03-05,-6.304166666666667,-14.695833333333333,52.083333333333336,0.0,25.333333333333332,14.541666666666666,,,,-12.041666666666666,stanhope,,,,,,
2022-03-06,-3.5500000000000003,-7.141666666666667,77.625,0.6875,18.0,10.166666666666666,,,,-8.2,stanhope,,,,,,
2022-03-07,-0.004166666666666659,-0.9291666666666667,93.58333333333333,0.15833333333333333,25.4,9.333333333333334,,,,-4.090909090909091,stanhope,,,,,,
2022-03-08,0.004166666666666689,-3.525,78.29166666666667,0.3125,24.5,23.75,,,,-8.076923076923077,stanhope,,,,,,
2022-03-09,-5.420833333333333,-11.237499999999999,64.0,0.0,25.52173913043478,10.833333333333334,,,,-10.0,stanhope,,,,,,
2022-03-10,0.3499999999999999,-4.483333333333333,71.5,0.0,22.041666666666668,10.916666666666666,,,,-7.333333333333333,stanhope,,,,,,
2022-03-11,-0.8333333333333334,-4.233333333333333,77.70833333333333,0.0,13.304347826086957,7.625,,,,-3.8947368421052633,stanhope,,,,,,
2022-03-12,3.966666666666667,2.670833333333333,91.25,0.4166666666666667,15.75,16.625,,,,-4.5,stanhope,,,,,,
2022-03-13,-3.8249999999999997,-9.445833333333333,67.66666666666667,0.07916666666666666,28.291666666666668,23.958333333333332,,,,-12.0,stanhope,,,,,,
2022-03-14,-3.0500000000000003,-10.358333333333333,57.666666666666664,0.0,23.75,13.125,,,,-8.631578947368421,stanhope,,,,,,
2022-03-15,-0.11249999999999999,-4.854166666666667,70.83333333333333,0.0,21.875,11.458333333333334,,,,-5.3,stanhope,,,,,,
2022-03-16,-1.2041666666666666,-7.795833333333333,62.541666666666664,0.0,19.17391304347826,10.125,,,,-7.3,stanhope,,,,,,
2022-03-17,4.0625,0.5625,78.45833333333333,0.0,20.916666666666668,14.208333333333334,,,,,stanhope,,,,,,
2022-03-18,3.9375,1.575,85.375,0.0,25.454545454545453,8.25,,,,-2.0,stanhope,,,,,,
2022-03-19,-0.6208333333333333,-4.5625,75.33333333333333,0.0,14.25,11.708333333333334,,,,-4.722222222222222,stanhope,,,,,,
2022-03-20,1.9375,0.4083333333333334,89.91666666666667,0.3166666666666667,20.217391304347824,15.291666666666666,,,,-5.333333333333333,stanhope,,,,,,
2022-03-21,0.6583333333333333,-1.8208333333333335,84.125,0.09166666666666667,29.583333333333332,11.166666666666666,,,,-3.5714285714285716,stanhope,,,,,,
2022-03-22,-1.1083333333333334,-6.479166666666667,67.375,0.020833333333333332,29.458333333333332,24.666666666666668,,,,-7.894736842105263,stanhope,,,,,,
2022-03-23,0.020833333333333325,-3.7624999999999997,75.79166666666667,0.0,33.875,20.25,,,,-5.615384615384615,stanhope,,,,,,
2022-03-24,-1.0708333333333333,-4.204166666666667,79.29166666666667,0.0,10.708333333333334,9.916666666666666,,,,-4.583333333333333,stanhope,,,,,,
2022-03-25,0.9416666666666668,-0.5958333333333333,89.66666666666667,1.2333333333333332,13.75,18.416666666666668,,,,-3.8333333333333335,stanhope,,,,,,
2022-03-26,2.9250000000000003,0.32083333333333336,84.20833333333333,0.008333333333333333,18.375,9.875,,,,-2.0,stanhope,,,,,,
2022-03-27,3.108333333333333,1.4333333333333333,89.125,0.26666666666666666,18.5,11.458333333333334,,,,,stanhope,,,,,,
2022-03-28,3.120833333333333,0.7583333333333333,85.04166666666667,0.04583333333333334,18.681818181818183,10.130434782608695,,,,,stanhope,,,,,,
2022-03-29,-1.1083333333333334,-1.6583333333333332,96.0,0.5958333333333333,26.916666666666668,16.75,,,,-6.6,stanhope,,,,,,
2022-03-30,0.029166666666666702,-3.3125,79.5,0.22916666666666666,29.541666666666668,18.75,,,,-8.583333333333334,stanhope,,,,,,
2022-03-31,2.775,-3.3249999999999997,65.29166666666667,0.0,22.875,10.541666666666666,,,,-3.5,stanhope,,,,,,
2022-04-01,5.016666666666667,4.3625,95.625,0.28750000000000003,21.25,9.875,,,,,stanhope,,,,,,
2022-04-02,0.9666666666666667,-0.5291666666666667,90.25,0.37083333333333335,28.333333333333332,17.833333333333332,,,,-6.0,stanhope,,,,,,
2022-04-03,1.0166666666666666,-3.783333333333333,70.45833333333333,0.0,21.375,13.041666666666666,,,,-3.4,stanhope,,,,,,
2022-04-04,-0.875,-2.5375,89.16666666666667,0.5708333333333334,12.125,20.583333333333332,,,,-6.238095238095238,stanhope,,,,,,
2022-04-05,-0.19583333333333333,-3.1833333333333336,80.875,0.07083333333333333,25.894736842105264,12.416666666666666,,,,-5.666666666666667,stanhope,,,,,,
2022-04-06,-1.0333333333333334,-5.445833333333333,73.45833333333333,0.0,23.40909090909091,7.458333333333333,,,,-6.545454545454546,stanhope,,,,,,
2022-04-07,0.11666666666666668,-1.7833333333333332,87.125,0.0,16.608695652173914,7.291666666666667,,,,-5.166666666666667,stanhope,,,,,,
2022-04-08,3.6666666666666665,0.45,80.75,0.0,12.166666666666666,19.208333333333332,,,,-2.8333333333333335,stanhope,,,,,,
2022-04-09,4.75,3.3166666666666664,90.54166666666667,0.0,15.5,8.833333333333334,,,,,stanhope,,,,,,
2022-04-10,0.8624999999999999,0.5875,98.04166666666667,0.2791666666666667,9.090909090909092,9.958333333333334,,,,-5.0,stanhope,,,,,,
2022-04-11,3.0,0.07916666666666665,81.79166666666667,0.0,30.375,12.541666666666666,,,,,stanhope,,,,,,
2022-04-12,3.8208333333333333,-1.6791666666666665,68.04166666666667,0.0,17.043478260869566,6.833333333333333,,,,-2.5,stanhope,,,,,,
2022-04-13,2.6666666666666665,1.2166666666666666,90.25,0.0,19.130434782608695,7.625,,,,,stanhope,,,,,,
2022-04-14,3.329166666666666,0.44999999999999996,82.41666666666667,0.0,10.333333333333334,10.541666666666666,,,,-1.3333333333333333,stanhope,,,,,,
2022-04-15,5.0375000000000005,2.966666666666667,86.95833333333333,0.15416666666666667,18.91304347826087,7.791666666666667,,,,,stanhope,,,,,,
2022-04-16,9.891666666666667,3.3249999999999997,67.625,0.0,21.583333333333332,17.541666666666668,,,,,stanhope,,,,,,
2022-04-17,6.125,3.5708333333333333,84.08333333333333,0.25,22.25,15.291666666666666,,,,,stanhope,,,,,,
2022-04-18,2.591666666666667,-1.5291666666666668,74.75,0.008333333333333333,20.956521739130434,13.291666666666666,,,,-2.0,stanhope,,,,,,
2022-04-19,3.3041666666666667,0.39999999999999997,81.83333333333333,0.26666666666666666,13.333333333333334,23.583333333333332,,,,-4.0,stanhope,,,,,,
2022-04-20,7.966666666666666,2.8791666666666664,72.08333333333333,0.45416666666666666,23.208333333333332,20.708333333333332,,,,,stanhope,,,,,,
2022-04-21,4.783333333333333,-1.9833333333333334,61.916666666666664,0.0,20.375,13.875,,,,,stanhope,,,,,,
2022-04-22,6.7749999999999995,3.25,78.95833333333333,0.24166666666666667,23.708333333333332,11.583333333333334,,,,,stanhope,,,,,,
2022-04-23,2.1791666666666667,-2.7291666666666665,70.20833333333333,0.0,28.833333333333332,18.666666666666668,,,,-5.5,stanhope,,,,,,
2022-04-24,1.9583333333333333,-0.7083333333333334,82.75,0.0375,33.25,26.041666666666668,,,,,stanhope,,,,,,
2022-04-25,2.8249999999999997,1.3708333333333333,90.20833333333333,0.008333333333333333,10.869565217391305,13.333333333333334,,,,,stanhope,,,,,,
2022-04-26,9.3,4.6125,74.5,0.008333333333333333,20.347826086956523,11.375,,,,,stanhope,,,,,,
2022-04-27,6.895833333333333,5.670833333333333,91.875,0.7291666666666666,16.666666666666668,10.875,,,,,stanhope,,,,,,
2022-04-28,6.116666666666667,4.591666666666667,90.20833333333333,0.17500000000000002,12.875,13.0,,,,,stanhope,,,,,,
2022-04-29,3.1666666666666665,2.3625000000000003,94.54166666666667,0.19166666666666665,5.791666666666667,18.375,,,,,stanhope,,,,,,
2022-04-30,1.7750000000000001,1.1666666666666667,95.79166666666667,0.19166666666666665,10.125,25.958333333333332,,,,,stanhope,,,,,,
2022-05-01,1.9124999999999999,1.3166666666666667,95.70833333333333,0.11666666666666665,31.375,24.791666666666668,,,,,stanhope,,,,,,
2022-05-02,3.3083333333333336,0.125,80.16666666666667,0.0,24.73913043478261,13.041666666666666,,,,,stanhope,,,,,,
2022-05-03,4.170833333333333,0.725,78.70833333333333,0.0,16.458333333333332,8.625,,,,-1.0,stanhope,,,,,,
2022-05-04,8.508333333333333,3.4958333333333336,73.375,0.05833333333333334,20.625,10.375,,,,,stanhope,,,,,,
2022-05-05,5.495833333333334,2.9458333333333333,84.16666666666667,0.12916666666666668,20.208333333333332,9.791666666666666,,,,,stanhope,,,,,,
2022-05-06,4.55,-0.5083333333333333,69.83333333333333,0.0,30.375,9.708333333333334,,,,,stanhope,,,,,,
2022-05-07,2.283333333333333,-2.1958333333333333,73.33333333333333,0.0,15.0,8.833333333333334,,,,-2.0,stanhope,,,,,,
2022-05-08,2.7458333333333336,-1.5458333333333334,74.875,0.0,21.0,5.666666666666667,,,,-3.375,stanhope,,,,,,
2022-05-09,4.4875,-0.12499999999999996,73.04166666666667,0.0,7.6,7.25,,,,-3.0,stanhope,,,,,,
2022-05-10,6.5625,0.725,67.875,0.0,9.0,8.5,,,,,stanhope,,,,,,
2022-05-11,7.9375,4.141666666666667,77.45833333333333,0.0,12.545454545454545,6.083333333333333,,,,-2.0,stanhope,,,,,,
2022-05-12,13.512500000000001,6.883333333333333,66.0,0.0,19.916666666666668,8.833333333333334,,,,,stanhope,,,,,,
2022-05-13,16.9375,8.058333333333334,59.041666666666664,0.0,20.434782608695652,14.041666666666666,,,26.0,,stanhope,,,,,,
2022-05-14,8.441666666666666,6.808333333333334,89.66666666666667,0.0,15.833333333333334,9.625,,,,,stanhope,,,,,,
2022-05-15,8.595833333333333,6.516666666666667,87.58333333333333,0.0,10.625,8.916666666666666,,,,,stanhope,,,,,,
2022-05-16,13.995833333333332,9.5625,75.04166666666667,0.0,16.333333333333332,13.541666666666666,,,,,stanhope,,,,,,
2022-05-17,15.920833333333334,12.7125,82.25,0.30833333333333335,18.333333333333332,14.625,,,25.666666666666668,,stanhope,,,,,,
2022-05-18,10.225,4.983333333333333,70.5,0.0,25.375,13.083333333333334,,,,,stanhope,,,,,,
2022-05-19,9.875,0.6583333333333333,54.083333333333336,0.0,23.166666666666668,10.833333333333334,,,,,stanhope,,,,,,
2022-05-20,10.408333333333333,3.5,62.75,0.0,11.0,7.041666666666667,,,,,stanhope,,,,,,
2022-05-21,15.049999999999999,5.366666666666667,55.083333333333336,0.0,19.833333333333332,17.125,,,,,stanhope,,,,,,
2022-05-22,19.491666666666667,14.808333333333332,75.375,0.0,19.875,15.333333333333334,,,29.545454545454547,,stanhope,,,,,,
2022-05-23,10.995833333333332,8.0875,82.54166666666667,0.14583333333333334,15.708333333333334,15.166666666666666,,,,,stanhope,,,,,,
2022-05-24,8.279166666666667,3.1999999999999997,70.79166666666667,0.0,7.041666666666667,14.583333333333334,,,,,stanhope,,,,,,
2022-05-25,11.708333333333334,1.8833333333333335,58.25,0.0,14.904761904761905,7.375,,,,,stanhope,,,,,,
2022-05-26,13.691666666666668,6.375,61.875,0.0,18.391304347826086,9.875,,,,,stanhope,,,,,,
2022-05-27,12.174999999999999,10.695833333333333,91.375,0.7833333333333333,18.863636363636363,7.291666666666667,,,,,stanhope,,,,,,
2022-05-28,18.008333333333333,16.4375,91.04166666666667,0.32916666666666666,20.416666666666668,14.833333333333334,,,27.375,,stanhope,,,,,,
2022-05-29,16.879166666666666,11.079166666666666,71.54166666666667,0.075,25.75,9.916666666666666,,,25.333333333333332,,stanhope,,,,,,
2022-05-30,14.108333333333334,9.658333333333333,75.5,0.0,16.695652173913043,13.583333333333334,,,,,stanhope,,,,,,
2022-05-31,8.9125,3.595833333333333,69.375,0.0,34.166666666666664,26.958333333333332,,,,,stanhope,,,,,,
2022-06-01,8.904166666666667,4.029166666666667,71.70833333333333,0.0,33.208333333333336,19.25,,,,,stanhope,,,,,,
2022-06-02,9.866666666666667,4.8875,71.45833333333333,0.0,29.208333333333332,13.791666666666666,,,,,stanhope,,,,,,
2022-06-03,8.916666666666666,5.6625000000000005,80.54166666666667,0.0,9.285714285714286,10.0,,,,,stanhope,,,,,,
2022-06-04,8.366666666666667,5.066666666666666,79.875,0.0,5.739130434782608,9.208333333333334,,,,,stanhope,,,,,,
2022-06-05,10.441666666666666,8.695833333333333,89.20833333333333,0.3333333333333333,12.958333333333334,9.583333333333334,,,,,stanhope,,,,,,
2022-06-06,10.549999999999999,7.591666666666666,82.625,0.0,15.375,7.583333333333333,,,,,stanhope,,,,,,
2022-06-07,10.808333333333332,8.216666666666667,84.79166666666667,0.0,21.043478260869566,6.625,,,,,stanhope,,,,,,
2022-06-08,14.079166666666666,10.291666666666666,78.83333333333333,0.16666666666666666,17.0,8.083333333333334,,,,,stanhope,,,,,,
2022-06-09,15.85,14.283333333333333,90.79166666666667,0.65,16.625,11.958333333333334,,,,,stanhope,,,,,,
2022-06-10,18.337500000000002,12.758333333333333,71.91666666666667,0.0,21.291666666666668,19.5,,,,,stanhope,,,,,,
2022-06-11,19.120833333333334,11.920833333333334,64.58333333333333,0.0,22.875,15.833333333333334,,,26.25,,stanhope,,,,,,
2022-06-12,16.787499999999998,12.762500000000001,77.41666666666667,0.0,18.956521739130434,8.0,,,,,stanhope,,,,,,
2022-06-13,16.554166666666667,13.841666666666667,84.41666666666667,0.05833333333333333,17.583333333333332,9.583333333333334,,,,,stanhope,,,,,,
2022-06-14,12.658333333333333,12.066666666666668,96.25,1.4916666666666665,6.208333333333333,16.541666666666668,,,,,stanhope,,,,,,
2022-06-15,13.595833333333333,10.804166666666667,83.66666666666667,0.008333333333333333,13.304347826086957,9.5,,,,,stanhope,,,,,,
2022-06-16,19.433333333333334,9.85,57.541666666666664,0.0,24.0,11.916666666666666,,,27.5,,stanhope,,,,,,
2022-06-17,15.991666666666667,12.145833333333334,78.45833333333333,0.15416666666666667,19.416666666666668,17.708333333333332,,,,,stanhope,,,,,,
2022-06-18,17.8875,15.575000000000001,87.29166666666667,0.7208333333333333,19.583333333333332,10.5,,,28.4,,stanhope,,,,,,
2022-06-19,16.829166666666666,13.383333333333333,81.66666666666667,0.0,19.304347826086957,6.208333333333333,,,,,stanhope,,,,,,
2022-06-20,13.370833333333332,12.1875,92.625,0.14166666666666666,9.772727272727273,12.125,,,,,stanhope,,,,,,
2022-06-21,12.254166666666668,10.283333333333333,87.95833333333333,0.016666666666666666,23.958333333333332,10.125,,,,,stanhope,,,,,,
2022-06-22,15.549999999999999,11.104166666666666,76.5,0.0,18.75,9.041666666666666,,,,,stanhope,,,,,,
2022-06-23,17.104166666666668,11.775,73.0,0.0,16.75,8.083333333333334,,,25.0,,stanhope,,,,,,
2022-06-24,18.866666666666667,18.0125,94.95833333333333,1.0208333333333333,17.166666666666668,7.166666666666667,,,27.0,,stanhope,,,,,,
2022-06-25,18.329166666666666,17.420833333333334,94.58333333333333,0.049999999999999996,10.272727272727273,5.708333333333333,,,27.0,,stanhope,,,,,,
2022-06-26,19.345833333333335,17.075,87.83333333333333,0.0,11.173913043478262,9.041666666666666,,,28.714285714285715,,stanhope,,,,,,
2022-06-27,21.170833333333334,16.241666666666667,74.70833333333333,0.0,19.791666666666668,16.625,,,28.333333333333332,,stanhope,,,,,,
2022-06-28,19.733333333333334,17.091666666666665,85.41666666666667,0.22499999999999998,21.958333333333332,12.416666666666666,,,26.5,,stanhope,,,,,,
2022-06-29,18.470833333333335,14.4125,78.41666666666667,0.016666666666666666,19.375,6.833333333333333,,,25.25,,stanhope,,,,,,
2022-06-30,18.45,14.891666666666666,80.41666666666667,0.0,18.5,8.291666666666666,,,25.875,,stanhope,,,,,,
2022-07-01,20.287499999999998,14.470833333333333,71.0,0.0,22.652173913043477,9.166666666666666,,,26.071428571428573,,stanhope,,,,,,
2022-07-02,19.9375,17.641666666666666,87.125,0.7166666666666667,21.0,12.666666666666666,,,27.4,,stanhope,,,,,,
2022-07-03,18.808333333333334,15.304166666666667,80.95833333333333,0.0,22.375,10.708333333333334,,,26.0,,stanhope,,,,,,
2022-07-04,18.020833333333332,10.950000000000001,65.66666666666667,0.0,26.166666666666668,11.708333333333334,,,,,stanhope,,,,,,
2022-07-05,18.541666666666668,11.466666666666667,65.25,0.0,24.666666666666668,11.375,,,25.6,,stanhope,,,,,,
2022-07-06,16.099999999999998,14.516666666666666,91.16666666666667,1.1833333333333333,22.916666666666668,15.541666666666666,,,,,stanhope,,,,,,
2022-07-07,16.650000000000002,11.045833333333334,70.5,0.0,29.956521739130434,13.833333333333334,,,,,stanhope,,,,,,
2022-07-08,17.120833333333334,12.391666666666666,74.58333333333333,0.0,20.916666666666668,11.625,,,,,stanhope,,,,,,
2022-07-09,16.05,11.429166666666667,75.08333333333333,0.0,25.391304347826086,10.0,,,,,stanhope,,,,,,
2022-07-10,17.333333333333332,10.433333333333334,64.66666666666667,0.0,25.565217391304348,9.208333333333334,,,,,stanhope,,,,,,
2022-07-11,19.6625,11.954166666666666,62.333333333333336,0.0,21.625,16.375,,,27.0,,stanhope,,,,,,
2022-07-12,20.383333333333333,12.7125,62.333333333333336,0.0,19.625,18.083333333333332,,,26.875,,stanhope,,,,,,
2022-07-13,21.420833333333334,16.4375,74.16666666666667,0.0,18.272727272727273,12.5,,,28.928571428571427,,stanhope,,,,,,
2022-07-14,17.9875,13.491666666666667,75.45833333333333,0.0,9.0,9.5,,,,,stanhope,,,,,,
2022-07-15,16.670833333333334,14.870833333333332,89.25,0.2125,15.608695652173912,7.166666666666667,,,,,stanhope,,,,,,
2022-07-16,21.0625,14.091666666666667,66.54166666666667,0.0,23.5,11.25,,,28.818181818181817,,stanhope,,,,,,
2022-07-17,21.2375,15.441666666666668,70.33333333333333,0.0,22.25,16.416666666666668,,,28.142857142857142,,stanhope,,,,,,
2022-07-18,22.97083333333333,17.508333333333333,72.70833333333333,0.0,22.916666666666668,16.25,,,31.375,,stanhope,,,,,,
2022-07-19,21.054166666666667,19.770833333333332,92.625,1.0875000000000001,20.875,13.375,,,29.58823529411765,,stanhope,,,,,,
2022-07-20,20.258333333333333,15.170833333333334,73.29166666666667,0.0,27.375,14.916666666666666,,,26.875,,stanhope,,,,,,
2022-07-21,23.03333333333333,15.25,63.791666666666664,0.0,19.25,9.0,,,30.294117647058822,,stanhope,,,,,,
2022-07-22,24.541666666666668,20.495833333333334,79.08333333333333,0.0,21.041666666666668,14.75,,,32.666666666666664,,stanhope,,,,,,
2022-07-23,25.179166666666664,18.016666666666666,66.33333333333333,0.0,22.375,10.75,,,31.727272727272727,,stanhope,,,,,,
