station,timestamp_utc,solar_radiation_w_m2,wind_direction_deg,rain_mm,dew_point_c,relative_humidity_pct,air_temperature_c,wind_gust_speed_kmh,wind_speed_kmh
greenwich,2025-12-01 00:00:00+00:00,68.453125,169.87450980392157,9.20224609375,3.3983461385674207,89.6588527758704,5.015592970478095,25.798809141271253,12.764148678050322
greenwich,2025-12-02 00:00:00+00:00,25.82465277777778,304.65098039215684,0.0,-5.8479767957896645,78.45410743199139,-2.5700543310952626,15.174542269987219,8.102829861360439
greenwich,2025-12-03 00:00:00+00:00,20.3515625,49.13725490196079,20.0048828125,0.35957740832867563,95.47009443639108,1.033938391332766,27.32252521514893,14.85310079686782
greenwich,2025-12-04 00:00:00+00:00,24.0234375,8.423529411764706,1.20029296875,-1.8344436909556192,90.0991942388715,-0.3647182049378632,14.268661754832547,6.7544455000933485
greenwich,2025-12-05 00:00:00+00:00,38.44184027777778,297.6313725490196,0.0,-9.882338355590562,85.31557034832957,-7.805204895390901,34.870137986575855,16.54379945418414
greenwich,2025-12-06 00:00:00+00:00,62.712673611111114,251.3019607843137,0.200048828125,-9.889111600179785,77.30433483380382,-6.466796059430317,12.477773547453038,6.278545137293198
greenwich,2025-12-07 00:00:00+00:00,34.67881944444444,162.8549019607843,0.200048828125,-3.4182894097695264,86.75372786382171,-1.4200593809003292,12.214775978537167,5.8193430328369145
greenwich,2025-12-08 00:00:00+00:00,18.55034722222222,279.38039215686274,0.0,-7.664693744316785,85.6900309842917,-5.54989812996522,18.138483126023235,8.837553228490492
greenwich,2025-12-09 00:00:00+00:00,22.047155688622755,307.45882352941175,0.0,-11.73704041014777,84.85335577414637,-9.633645467217454,24.49904470886467,11.094042872865252
greenwich,2025-12-10 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-11 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-12 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-13 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-14 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-15 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-16 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-17 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-18 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-19 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-20 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-21 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-22 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-23 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-24 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-25 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-26 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-27 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-28 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-29 00:00:00+00:00,,,0.0,,,,,
greenwich,2025-12-30 00:00:00+00:00,,,0.0,,,,,
greenwich,2026-01-01 00:00:00+00:00,0.625,235.85882352941172,0.0,-8.0906520372215,84.61461432822156,-5.907735569136743,4.658814077938304,1.9036014512005976
